CNPJ;RAZÃO SOCIAL;NOME FANTASIA;MATRIZ/FILIAL;SITUAÇÃO CADASTRAL;DATA INICIO ATIVIDADE;DATA INICIO ATIVIDADE (BR);DESCRIÇÃO MOTIVO;DATA SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL (BR);CNAE PRINCIPAL;CNAE SECUNDÁRIO;NATUREZA JURÍDICA;CAPITAL SOCIAL;PORTE;OPTANTE SIMPLES;OPTANTE MEI;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;EMAIL
07.930.087/0002-26;MERCADO DEGA LTDA;MERCADO DEGA;2;ATIVA;19/10/2012;19/10/2012;NULL;19/10/2012;19/10/2012;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Padaria e confeitaria com predominância de revenda;Sociedade Empresária Limitada;5000.00;EMPRESA DE PEQUENO PORTE;N;N;JOSE OLIMPIO DA SILVA;200;;TAPERA;88049500;SC;FLORIANOPOLIS;48;30289243;48;30248481;adma@lexcon.cnt.br
17.361.719/0001-50;NELSON MOURA GOMES;MERCADO 4 ESTACOES;1;ATIVA;04/01/2013;04/01/2013;NULL;04/01/2013;04/01/2013;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);30000.00;MICRO EMPRESA;S;N;ALTAMIRO BARCELOS DUTRA;727;;BARRA DA LAGOA;88061300;SC;FLORIANOPOLIS;48;84093619;;;nelsonmouragomes@hotmail.com
05.606.682/0002-85;TARSO SANTOS PHILIPPI LTDA;AGROPECUARIA DO MERCADO;2;ATIVA;22/07/2014;22/07/2014;NULL;22/07/2014;22/07/2014;Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;NULL;Sociedade Empresária Limitada;50000.00;MICRO EMPRESA;N;N;JERONIMO COELHO;60;BOX67;CENTRO;88010030;SC;FLORIANOPOLIS;48;32242884;;;
24.965.255/0001-57;JOUZE CARMOSINA VIEIRA;SACOLAO FRUTO DA TERRA;1;ATIVA;08/06/2016;08/06/2016;NULL;08/06/2016;08/06/2016;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Comércio varejista de hortifrutigranjeiros;Empresário (Individual);5000.00;MICRO EMPRESA;N;N;JOAO GUALBERTO SOARES;37;GALPAO;INGLESES DO RIO VERMELHO;88058300;SC;FLORIANOPOLIS;48;96048833;;;SANDROSEGHETTO76@GMAIL.COM
21.113.941/0001-01;SUPERMERCADO DOS TUBAROES LTDA;SUPERMERCADO TUBAROES;1;ATIVA;25/09/2014;25/09/2014;NULL;25/09/2014;25/09/2014;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;Comércio atacadista de produtos alimentícios em geral;Sociedade Empresária Limitada;20000.00;EMPRESA DE PEQUENO PORTE;N;N;DOS TUBAROES;210;;INGLESES DO RIO VERMELHO;88058690;SC;FLORIANOPOLIS;48;33241175;48;33241175;scc.contabilidade@hotmail.com
22.446.880/0001-67;PONTO DA CARNE - MINIMERCADO E ACOUGUE LTDA;MERCADO PONTO DA CARNE;1;ATIVA;13/05/2015;13/05/2015;NULL;18/03/2025;18/03/2025;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;100000.00;MICRO EMPRESA;N;N;GRACILIANO MANOEL GOMES;590;;INGLESES DO RIO VERMELHO;88058200;SC;FLORIANOPOLIS;48;36587109;;;SOCIETARIO@R4SOLUCOESCONTABEIS.COM.BR
26.273.759/0001-31;GUILHERME FRANZONI COMERCIO VAREJISTA LTDA;FRANZONI CONVENIENCIA LOUNGE BAR;1;ATIVA;30/09/2016;30/09/2016;NULL;30/09/2016;30/09/2016;Comércio varejista de bebidas;NULL;Sociedade Empresária Limitada;40000.00;MICRO EMPRESA;N;N;LUIZ BOITEUX PIAZZA;3607;;CACHOEIRA DO BOM JESUS;88056000;SC;FLORIANOPOLIS;48;33690361;;;SOCIETARIO@CONTAVISTA.NET
03.887.054/0002-90;MINI MERCADO SUPERNORTE LTDA ME;MERCADO SUPERNORTE VARGEM GRANDE;2;ATIVA;20/11/2017;20/11/2017;NULL;20/11/2017;20/11/2017;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;NULL;Sociedade Empresária Limitada;40000.00;MICRO EMPRESA;N;N;CANDIDO PEREIRA DOS ANJOS;S/N;;SAO JOAO DO RIO VERMELHO;88060300;SC;FLORIANOPOLIS;48;33693124;;;FINANCEIRO.BADO@GMAIL.COM
29.571.472/0001-86;MERCADO LUIZA MOURA LTDA;MERCADO LUIZA MOURA;1;ATIVA;30/01/2018;30/01/2018;NULL;30/01/2018;30/01/2018;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;50000.00;MICRO EMPRESA;S;N;PALMEIRAS VERDES;44;;MONTE CRISTO;88090605;SC;FLORIANOPOLIS;48;84394068;;;MERCADOLUIZAMOURA@GMAIL.COM
27.669.418/0001-42;MERCADO SCHNEIDER LTDA;MERCADO SUPER BOM;1;ATIVA;05/05/2017;05/05/2017;NULL;05/05/2017;05/05/2017;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;N;N;CANDIDO PEREIRA DOS ANJOS;1260;;SAO JOAO DO RIO VERMELHO;88060300;SC;FLORIANOPOLIS;48;32697579;;;
82.956.160/0046-75;MUNDIALMIX COMERCIO DE ALIMENTOS LTDA;SUPERMERCADOS IMPERATRIZ;2;ATIVA;09/10/2018;09/10/2018;NULL;09/10/2018;09/10/2018;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;2616000.00;DEMAIS;NULL;NULL;LAURO LINHARES;2010;LOJA SLJ21;TRINDADE;88036000;SC;FLORIANOPOLIS;48;32794127;48;32794100;NFE@SUPERIMPERATRIZ.COM.BR
33.902.213/0001-68;VILMAR DELAZARI;MERCADO ARTHUR;1;ATIVA;12/06/2019;12/06/2019;NULL;12/06/2019;12/06/2019;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);30000.00;MICRO EMPRESA;S;N;INTENDENTE ANTONIO DAMASCO;4350;LOJA  01;RATONES;88052100;SC;FLORIANOPOLIS;48;84842484;48;96781639;LIONS.CONTABIL@GMAIL.COM
30.463.387/0001-83;MV SERVICOS ADMINISTRATIVOS LTDA;SUPERMERCADO MV;1;ATIVA;15/05/2018;15/05/2018;NULL;15/05/2018;15/05/2018;Serviços combinados de escritório e apoio administrativo;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;N;N;VEREADOR ONILDO LEMOS;2345;APT108;INGLESES DO RIO VERMELHO;88058700;SC;FLORIANOPOLIS;11;71191104;;;ANDREETELES@HOTMAIL.COM
32.109.195/0001-07;PADARIA E MERCEARIA ANGELA SOARES DA SILVA LTDA;PADARIA E MERCEARIA FAMILIA MACHADO;1;ATIVA;27/11/2018;27/11/2018;NULL;27/11/2018;27/11/2018;Fabricação de produtos de padaria e confeitaria com predominância de produção própria;NULL;Sociedade Empresária Limitada;100000.00;MICRO EMPRESA;S;N;FRANCISCO MAGNO VIEIRA;3247;SALA  21 A 24;CAMPECHE;88065000;SC;FLORIANOPOLIS;48;33043360;;;PADARIA_MACHADO@HOTMAIL.COM
35.353.608/0001-84;MAICON MARCOS COMERCIO DE BEBIDAS LTDA;EMPORIO SELECT CONVENIENCIA EXPRESS;1;ATIVA;30/10/2019;30/10/2019;NULL;01/11/2024;01/11/2024;Comércio varejista de mercadorias em lojas de conveniência;NULL;Sociedade Empresária Limitada;6000.00;MICRO EMPRESA;N;N;PEQUENO PRINCIPE;1820;SALA 01;CAMPECHE;88063000;SC;FLORIANOPOLIS;48;84972399;;;
36.112.475/0001-17;MERCADO BRITO LTDA;MERCADO BRITO;1;ATIVA;23/01/2020;23/01/2020;NULL;23/01/2020;23/01/2020;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;30000.00;MICRO EMPRESA;S;N;DA FELICIDADE;456;LOJA SALA 2;SACO DOS LIMOES;88045398;SC;FLORIANOPOLIS;48;32226049;;;ALINEBRITO163016@GMAIL.COM
35.743.795/0002-93;AM-FRESH MINI MERCADO LTDA;MINI MERCADO FAMILIA;2;ATIVA;08/02/2021;08/02/2021;NULL;08/02/2021;08/02/2021;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;SANTO INACIO DE LOYOLA;87;;CENTRO;88015330;SC;FLORIANOPOLIS;48;99658556;;;M.SHEKHAA@GMAIL.COM
28.882.865/0001-48;VG CONVENIENCIA E COMERCIO DE BEBIDAS LTDA;DA LATA CONVENIENCIA;1;ATIVA;18/10/2017;18/10/2017;NULL;18/10/2017;18/10/2017;Comércio varejista de mercadorias em lojas de conveniência;Comércio varejista de bebidas;Sociedade Empresária Limitada;5000.00;MICRO EMPRESA;N;N;DAS RENDEIRAS;1462;;LAGOA DA CONCEICAO;88062400;SC;FLORIANOPOLIS;48;99104877;;;LEIVASEOLIVEIRA33@GMAIL.COM
09.613.338/0001-93;NELSON ROQUE DOS SANTOS;MINIMERCADO & RESTAURANTE ACOUGUE INGLESES;1;ATIVA;11/06/2008;11/06/2008;NULL;11/06/2008;11/06/2008;Fornecimento de alimentos preparados preponderantemente para consumo domiciliar;NULL;Empresário (Individual);10000.00;MICRO EMPRESA;N;N;PARANA;57;;VARGEM DO BOM JESUS;88056607;SC;FLORIANOPOLIS;48;91499809;;;INGLESESCONTABILIDADE@YAHOO.COM.BR
21.794.648/0001-57;FC COMERCIO DE FRUTAS E VERDURAS LTDA;SACOLAO DA CAPITAL;1;ATIVA;30/01/2015;30/01/2015;NULL;30/01/2015;30/01/2015;Comércio varejista de hortifrutigranjeiros;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Sociedade Empresária Limitada;80000.00;MICRO EMPRESA;N;N;FULVIO ADUCCI;1319;LOJA;ESTREITO;88075001;SC;FLORIANOPOLIS;48;84086810;;;SACOLAODACAPITAL2@GMAIL.COM
42.811.900/0001-69;PAULO SERGIO MAY MACHADO;MERCEARIA SALSICHA;1;ATIVA;21/07/2021;21/07/2021;NULL;21/07/2021;21/07/2021;Comércio varejista de bebidas;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Empresário (Individual);2000.00;MICRO EMPRESA;S;N;FRANCISCO THOMAZ DOS SANTOS;6022;;ARMACAO DO PANTANO DO SUL;88066260;SC;FLORIANOPOLIS;48;33040040;;;PAULOSERGIOMAY00@GMAIL.COM
04.031.026/0004-09;HIPER SELECT SUPERMERCADOS LTDA.;HIPERBOM SUPERMERCADOS;2;ATIVA;30/08/2011;30/08/2011;NULL;30/08/2011;30/08/2011;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;6000000.00;DEMAIS;NULL;NULL;SC  405;4623;;CAMPECHE;88063700;SC;FLORIANOPOLIS;48;32383972;;;CPD99@HIPERSELECT.COM.BR
44.589.662/0001-14;G F B BEBIDAS E SORVETES LTDA;ADEGA GAUCHA CONVENIENCIA - ALGODAO DOCE SORVETERIA;1;ATIVA;14/12/2021;14/12/2021;NULL;14/12/2021;14/12/2021;Bares e outros estabelecimentos especializados em servir bebidas com entretenimento;NULL;Sociedade Empresária Limitada;40000.00;MICRO EMPRESA;S;N;MADRE MARIA VILAC;1420;SALA  02 03 E 04;CANASVIEIRAS;88054000;SC;FLORIANOPOLIS;48;96771023;;;GABRIELFBRAGE@HOTMAIL.COM
27.179.044/0001-87;MINI MERCADO MARANATA LTDA;MINI MERCADO MARANATA;1;ATIVA;23/02/2017;23/02/2017;NULL;23/02/2017;23/02/2017;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;110000.00;MICRO EMPRESA;S;N;RUTH PEREIRA;480;TERREO;INGLESES DO RIO VERMELHO;88058640;SC;FLORIANOPOLIS;48;98372116;;;DIIARAUJO83@HOTMAIL.COM
29.290.013/0001-24;COMINCIOLI COMERCIO DE BEBIDAS LTDA;THE WINE PUB MERCADOTECA;1;ATIVA;18/12/2017;18/12/2017;NULL;18/12/2017;18/12/2017;Comércio varejista de bebidas;NULL;Sociedade Empresária Limitada;100000.00;EMPRESA DE PEQUENO PORTE;S;N;JOSE CARLOS DAUX  SC 401;4150;;JOAO PAULO;88052840;SC;FLORIANOPOLIS;48;99727376;;;TWPPRIMAVERA@GMAIL.COM
34.617.120/0001-54;JANICE PADILHA 02105529992;MERCEARIA MMs;1;ATIVA;21/08/2019;21/08/2019;NULL;21/08/2019;21/08/2019;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);10000.00;MICRO EMPRESA;S;N;FRANCISCO THOMAZ DOS SANTOS;8301;;ARMACAO DO PANTANO DO SUL;88066260;SC;FLORIANOPOLIS;48;33892400;;;
37.356.394/0001-25;MINIMERCADO JORDONI LTDA;MINIMERCADO JORDONI;1;ATIVA;08/06/2020;08/06/2020;NULL;08/06/2020;08/06/2020;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;5000.00;MICRO EMPRESA;S;N;GOVERNADOR JORGE LACERDA;2720;;COSTEIRA DO PIRAJUBAE;88047000;SC;FLORIANOPOLIS;48;32245800;;;SOCIETARIO@CCASC.COM.BR
38.184.902/0001-06;ELAINE E VEIGA MINI MERCADO E CONVENIENCIA LTDA;MINI MERCADO VEIGA;1;ATIVA;21/08/2020;21/08/2020;NULL;21/08/2020;21/08/2020;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;30000.00;MICRO EMPRESA;S;N;VEREADOR ONILDO LEMOS;2290;;INGLESES DO RIO VERMELHO;88058700;SC;FLORIANOPOLIS;41;98872492;;;
44.779.014/0001-20;GREICI PORTO DA CUNHA LTDA;MINI MERCADO FREITAS;1;ATIVA;07/01/2022;07/01/2022;NULL;07/01/2022;07/01/2022;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;N;N;DA APICULTURA;21;FUNDOS;SACO GRANDE;88032020;SC;FLORIANOPOLIS;48;88158864;;;CUNHAGRE@GMAIL.COM
47.435.241/0001-27;MERCADO SUPER 7 LTDA;MERCADO SUPER 7;1;ATIVA;05/08/2022;05/08/2022;NULL;05/08/2022;05/08/2022;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;100000.00;EMPRESA DE PEQUENO PORTE;N;N;GRACILIANO MANOEL GOMES;590;SALA  1;INGLESES DO RIO VERMELHO;88058200;SC;FLORIANOPOLIS;48;91032213;;;MAPSUPER7@GMAIL.COM
43.585.067/0001-48;ABRAAO COMERCIO DE BEBIDAS E TABACARIA LTDA;ABRAAO CONVENIENCIA;1;ATIVA;20/09/2021;20/09/2021;NULL;20/09/2021;20/09/2021;Comércio varejista de bebidas;Tabacaria;Sociedade Empresária Limitada;50000.00;MICRO EMPRESA;S;N;JOAO MEIRELLES;1022;SALA 04;ABRAAO;88085201;SC;FLORIANOPOLIS;48;91112022;;;ABRAAOCONVENIENCIA2@GMAIL.COM
45.481.602/0001-46;MINI MERCADO DA ILHA LTDA;MINI MERCADO DA ILHA;1;ATIVA;01/03/2022;01/03/2022;NULL;01/03/2022;01/03/2022;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;5000.00;MICRO EMPRESA;S;N;VEREADOR ONILDO LEMOS;1280;;INGLESES DO RIO VERMELHO;88058700;SC;FLORIANOPOLIS;48;96932520;;;CLENIR.BRANCO@GMAIL.COM
46.896.055/0001-22;PEREIRA & FRANCISCONI COMERCIO VAREJISTA LTDA;MINI MERCADO POINT;1;ATIVA;23/06/2022;23/06/2022;NULL;23/06/2022;23/06/2022;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Comércio varejista de bebidas;Sociedade Empresária Limitada;80000.00;MICRO EMPRESA;N;N;LAURO LINHARES;728;LOJA  02EDIF  EXECUTIVO MONCHIQUE;TRINDADE;88036001;SC;FLORIANOPOLIS;48;91711351;;;ADM.MINIMERCADOPOINT@GMAIL.COM
48.582.907/0001-32;MERCADO MARQUES EXPRESS LTDA;MERCADO MARQUES EXPRESS;1;ATIVA;10/11/2022;10/11/2022;NULL;10/11/2022;10/11/2022;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;150000.00;MICRO EMPRESA;S;N;DOUTOR HEITOR BLUM;740;TERREO;ESTREITO;88070300;SC;FLORIANOPOLIS;48;88098896;;;EXPRESSESTREITO@GMAIL.COM
26.329.446/0002-39;FABIO MORONA;MORONAS CONVENIENCIA & TABACARIA;2;ATIVA;03/06/2022;03/06/2022;NULL;03/06/2022;03/06/2022;Comércio varejista de bebidas;NULL;Empresário (Individual);10000.00;MICRO EMPRESA;N;N;DOM JOAO BECKER;600;;INGLESES DO RIO VERMELHO;88058600;SC;FLORIANOPOLIS;48;30586902;;;MORONA@GMAIL.COM
48.818.605/0001-10;PEGASUS CONVENIENCIA E CAFE LTDA;PEGASUS CONVENIENCIA E CAFE;1;ATIVA;06/12/2022;06/12/2022;NULL;06/12/2022;06/12/2022;Comércio varejista de mercadorias em lojas de conveniência;NULL;Sociedade Empresária Limitada;50000.00;MICRO EMPRESA;S;N;TEREZA CRISTINA;477;LOJA;ESTREITO;88070790;SC;FLORIANOPOLIS;48;99648160;;;MARCELOVANDER@HOTMAIL.COM
50.308.203/0001-18;MERCADO JUNINHO LTDA;MERCADO JUNINHO;1;ATIVA;13/04/2023;13/04/2023;NULL;13/04/2023;13/04/2023;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;50000.00;MICRO EMPRESA;S;N;AMARO COELHO;13;;BARRA DA LAGOA;88061090;SC;FLORIANOPOLIS;48;84252313;;;CELSODASILVERADO@GMAIL.COM
54.095.577/0001-53;SACOLAO CRISTOVAO FRUTAS E VERDURAS LTDA;SACOLAO CRISTOVAO;1;ATIVA;27/02/2024;27/02/2024;NULL;27/02/2024;27/02/2024;Comércio varejista de hortifrutigranjeiros;NULL;Sociedade Empresária Limitada;20000.00;EMPRESA DE PEQUENO PORTE;NULL;NULL;LUIZ BOITEUX PIAZZA;5971;ESCRITORIO;PONTA DAS  CANAS;88056701;SC;FLORIANOPOLIS;48;84382328;;;SACOLAOCRISTOVAO@GMAIL.COM
59.962.208/0001-34;MERCADO LIMA LTDA.;MERCADO LIMA;1;ATIVA;18/03/2025;18/03/2025;NULL;18/03/2025;18/03/2025;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;20000.00;EMPRESA DE PEQUENO PORTE;S;N;JOAO PACHECO DA COSTA;384;;LAGOA DA CONCEICAO;88062100;SC;FLORIANOPOLIS;48;33333333;0;0;MERCADOLIMALAGOA@GMAIL.COM
49.745.775/0001-85;MERCADO PREMIERE NEGOCIOS DIGITAIS LTDA;MERCADO PREMIERE;1;ATIVA;28/02/2023;28/02/2023;NULL;28/02/2023;28/02/2023;Atividades de intermediação e agenciamento de serviços e negócios em geral exceto imobiliários;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;JOSE CARLOS DAUX;5500;SALA 211BLOCO CAMPECHE A;SACO GRANDE;88032005;SC;FLORIANOPOLIS;21;78660330;;;FINANCEIRO@MERCADOPREMIERE.COM
50.852.263/0001-05;MERCADO EXPRESS GUGA RIBEIRAO LTDA;MERCADO EXPRESS GUGA RIBEIRAO;1;ATIVA;29/05/2023;29/05/2023;NULL;29/05/2023;29/05/2023;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;50000.00;EMPRESA DE PEQUENO PORTE;S;N;BALDICERO FILOMENO;2749;LOJA;RIBEIRAO DA ILHA;88064000;SC;FLORIANOPOLIS;48;32579553;0;0;GUGAEXPRESSRIBEIRAO@GMAIL.COM
52.020.601/0001-60;MERCADO DAS TORTAS GOURMET LTDA;MERCADO DAS TORTAS GOURMET;1;ATIVA;31/08/2023;31/08/2023;NULL;31/08/2023;31/08/2023;Padaria e confeitaria com predominância de revenda;NULL;Sociedade Empresária Limitada;20000.00;MICRO EMPRESA;S;N;ALMIRANTE DORVAL MELCHIADES DE SOUZA;599;LOJA;CENTRO;88015070;SC;FLORIANOPOLIS;48;88044396;;;VENDAS@DOCERIAEMPORIODASTORTAS.COM.BR
52.718.218/0001-80;MERCADO E ACOUGUE JULIA BULHOES LTDA;MERCADO E ACOUGUE JULIA BULHOES;1;ATIVA;30/10/2023;30/10/2023;NULL;30/10/2023;30/10/2023;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Comércio varejista de carnes - açougues;Sociedade Empresária Limitada;40000.00;MICRO EMPRESA;S;N;ALTAMIRO BARCELOS DUTRA;1627;;BARRA DA LAGOA;88061300;SC;FLORIANOPOLIS;48;99667397;;;MERCADOJBULHOES@GMAIL.COM
06.000.051/0001-08;OSMAR ANTONIO CONTE;MERCADO ECONOMIA;1;ATIVA;17/11/2003;17/11/2003;NULL;04/09/2004;04/09/2004;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);0.00;MICRO EMPRESA;S;N;JOSE PEDRO GIL;212;"TERREO: 0""";AGRONOMICA;88025030;SC;FLORIANOPOLIS;48;33653736;48;96091614;PRATESS.CONTE@GMAIL.COM
02.639.307/0001-62;COMERCIO DE FRUTAS E VERDURAS E TRANSPORTES DE CARGAS CONRADI LTDA;MERCADO CONRADI;1;ATIVA;20/07/1998;20/07/1998;NULL;27/10/2001;27/10/2001;Comércio varejista de hortifrutigranjeiros;Transporte rodoviário de carga exceto produtos perigosos e mudanças intermunicipal interestadual e internacional;Sociedade Empresária Limitada;0.00;EMPRESA DE PEQUENO PORTE;N;N;FULVIO ADUCCI;1074;;ESTREITO;88075000;SC;FLORIANOPOLIS;48;2246966;;;SOCIETARIO@R4SOLUCOESCONTABEIS.COM.BR
02.860.688/0001-05;IRIBELTO SAUGO;MERCADO RENASCER;1;ATIVA;23/11/1998;23/11/1998;NULL;NULL;NULL;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;NULL;Empresário (Individual);0.00;MICRO EMPRESA;NULL;NULL;JOAQUIM NABUCO;1.100;;MONTE CRISTO;88090060;SC;FLORIANOPOLIS;48;9836101;;;
01.261.396/0001-93;NOELI ZENAIR VIEIRA BITENCURT;MINI MERCADO BEIRA RIO;1;ATIVA;21/06/1996;21/06/1996;NULL;07/10/2005;07/10/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);0.00;MICRO EMPRESA;S;N;GERAL;2967;CASA;ARRA DA LAGOA;88045108;SC;FLORIANOPOLIS;;;;;
06.330.691/0001-78;V.N. COZINHA EXPERIMENTAL LTDA;MERCADO E PADARIA ACORIANO;1;ATIVA;28/05/2004;28/05/2004;NULL;11/06/2005;11/06/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Fabricação de produtos de padaria e confeitaria com predominância de produção própria;Sociedade Empresária Limitada;0.00;MICRO EMPRESA;S;N;DEPUTADO ANTONIO EDU VIEIRA;530;;PANTANAL;88040001;SC;FLORIANOPOLIS;48;32235155;48;33221692;otccont@terra.com.br
07.983.362/0001-99;MERCADO PARADOR DA ILHA LTDA;MERCADO PARADOR DA ILHA;1;ATIVA;28/04/2006;28/04/2006;NULL;28/04/2006;28/04/2006;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;500000.00;DEMAIS;NULL;NULL;DOM JOAO BECKER;186;;INGLESES DO RIO VERMELHO;88058600;SC;FLORIANOPOLIS;48;33071521;;;MERCADOPARADOR@GMAIL.COM
07.224.514/0001-70;MERCADO DO OLEO COMERCIO DE LUBRIFICANTES LTDA;MERCADO DO OLEO;1;ATIVA;21/02/2005;21/02/2005;NULL;NULL;NULL;Comércio varejista de lubrificantes;NULL;Sociedade Empresária Limitada;20000.00;EMPRESA DE PEQUENO PORTE;N;N;GASPAR DUTRA;862;;ESTREITO;88070000;SC;FLORIANOPOLIS;;;;;
03.926.376/0001-10;MINIMERCADO ALTERNATIVO LTDA;MINIMERCADO ALTERNATIVO;1;ATIVA;26/06/2000;26/06/2000;NULL;12/02/2005;12/02/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;EMPRESA DE PEQUENO PORTE;N;N;LAURO LINHARES;829;EDIF  RES GRANVILLE LOJA  05;TRINDADE;88036002;SC;FLORIANOPOLIS;48;32331361;;;MMALTERNATIVO@GLOBO.COM
85.254.522/0001-72;JEOVANY ORLANDO GOMES;MINI MERCADO GOMES;1;ATIVA;08/01/1992;08/01/1992;NULL;30/10/2004;30/10/2004;Tabacaria;NULL;Empresário (Individual);0.00;MICRO EMPRESA;NULL;NULL;ATAULPE DE ANDRADE;625;;JARDIM ATLANTICO;88095570;SC;FLORIANOPOLIS;;;;;
04.865.172/0001-89;C&S SUPERMERCADOS LTDA;SAMER SUPERMERCADOS;1;ATIVA;23/01/2002;23/01/2002;NULL;03/11/2005;03/11/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;512000.00;EMPRESA DE PEQUENO PORTE;N;N;DO GRAMAL;1753;SALA  N 20;CAMPECHE;88063100;SC;FLORIANOPOLIS;48;36587109;;;SOCIETARIO@R4SOLUCOESCONTABEIS.COM.BR
83.646.984/0018-58;A. ANGELONI & CIA. LTDA;SUPERMERCADOS ANGELONI;2;ATIVA;12/07/1989;12/07/1989;NULL;03/11/2005;03/11/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - hipermercados;NULL;Sociedade Empresária Limitada;61924500.00;DEMAIS;NULL;NULL;GOVERNADOR IRINEU BORNHAUSEN;5288;LOJA;AGRONOMICA;88025202;SC;FLORIANOPOLIS;48;32156100;;;ADM.EDI@ANGELONI.COM.BR
